Leto,Kraj,Število tekmovalcev,Gostiteljica,Ime,Priimek,Država,Mesto,Medalja,Skupno,Točke
2016,Hong Kong,602,Hong Kong,Joel Junyao,Tan,Singapore,78,S,25,"[7, 7, 0, 4, 7, 0]"
2016,Hong Kong,602,Hong Kong,Onur,Sulak,Türkiye,78,S,25,"[7, 7, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Andrei,Asanau,Belarus,94,S,24,"[7, 3, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Daniel,Lima Braga,Brazil,94,S,24,"[7, 7, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Pedro Henrique,Sacramento de Oliveira,Brazil,94,S,24,"[7, 0, 0, 7, 7, 3]"
2016,Hong Kong,602,Hong Kong,Thiault,Alexandre,France,94,S,24,"[7, 7, 1, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Yui Hin Arvin,Leung,Hong Kong,94,S,24,"[7, 6, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Kartal,Nagy,Hungary,94,S,24,"[7, 3, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Kapil,Pause,India,94,S,24,"[7, 6, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Mohammad Reza,Aminian,Islamic Republic of Iran,94,S,24,"[7, 2, 0, 7, 7, 1]"
2016,Hong Kong,602,Hong Kong,Yaron,Brodsky,Israel,94,S,24,"[7, 1, 2, 7, 4, 3]"
2016,Hong Kong,602,Hong Kong,Yasushi,Matsushima,Japan,94,S,24,"[7, 0, 0, 7, 7, 3]"
2016,Hong Kong,602,Hong Kong,Antonio,López Guzmán,Mexico,94,S,24,"[7, 3, 0, 7, 0, 7]"
2016,Hong Kong,602,Hong Kong,Nikola,Raicevic,Montenegro,94,S,24,"[7, 3, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Jemisson,Coronel Baldeón,Peru,94,S,24,"[7, 4, 0, 7, 6, 0]"
2016,Hong Kong,602,Hong Kong,Clyde Wesley,Ang,Philippines,94,S,24,"[7, 7, 0, 7, 0, 3]"
2016,Hong Kong,602,Hong Kong,Ahmet,İleri,Türkiye,94,S,24,"[7, 7, 1, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Yu-Pin,Chiu,Taiwan,94,S,24,"[7, 7, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Jacob,Coxon,United Kingdom,94,S,24,"[7, 1, 0, 6, 7, 3]"
2016,Hong Kong,602,Hong Kong,Lawrence,Hollom,United Kingdom,94,S,24,"[7, 7, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Anh Dũng,Hoàng,Vietnam,94,S,24,"[7, 3, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Nhật Hoàng,Lê,Vietnam,94,S,24,"[7, 7, 1, 5, 4, 0]"
2016,Hong Kong,602,Hong Kong,Mikayel,Mkrtchyan,Armenia,114,S,23,"[7, 2, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Jongmin,Lim,Australia,114,S,23,"[7, 1, 2, 7, 4, 2]"
2016,Hong Kong,602,Hong Kong,Kevin,Xian,Australia,114,S,23,"[7, 6, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Adrien,Lemercier,France,114,S,23,"[7, 2, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Ferdinand,Wagner,Germany,114,S,23,"[7, 0, 7, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Barnabás,Szabó,Hungary,114,S,23,"[7, 6, 2, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Rezky,Arizaputra,Indonesia,114,S,23,"[7, 2, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Erlang Wiratama,Surya,Indonesia,114,S,23,"[7, 2, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Yoav,Avidan,Israel,114,S,23,"[7, 2, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Omri,Peer,Israel,114,S,23,"[7, 1, 2, 6, 4, 3]"
2016,Hong Kong,602,Hong Kong,Víctor Hugo,Almendra Hernández,Mexico,114,S,23,"[7, 2, 0, 7, 0, 7]"
2016,Hong Kong,602,Hong Kong,Leonardo Ariel,García Morán,Mexico,114,S,23,"[7, 7, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Albert John,Patupat,Philippines,114,S,23,"[7, 7, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Adam,Klukowski,Poland,114,S,23,"[7, 2, 1, 7, 6, 0]"
2016,Hong Kong,602,Hong Kong,Yu Song,Han,Democratic People's Republic of Korea,114,S,23,"[7, 7, 0, 7, 1, 1]"
2016,Hong Kong,602,Hong Kong,Teodor Andrei,Andronache,Romania,114,S,23,"[7, 2, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Ovidiu Neculai,Avădănei,Romania,114,S,23,"[7, 7, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Ciprian-Mircea,Bonciocat,Romania,114,S,23,"[7, 7, 1, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Alexandru,Pascadi,Romania,114,S,23,"[7, 7, 0, 7, 0, 2]"
2016,Hong Kong,602,Hong Kong,Nikita,Karagodin,Russian Federation,114,S,23,"[7, 2, 0, 6, 7, 1]"
2016,Hong Kong,602,Hong Kong,Aleksa,Milojević,Serbia,114,S,23,"[7, 7, 0, 7, 1, 1]"
2016,Hong Kong,602,Hong Kong,Chesphongphach,Buranasilp,Thailand,114,S,23,"[7, 0, 0, 7, 3, 6]"
2016,Hong Kong,602,Hong Kong,Nikita,Skybytskyi,Ukraine,114,S,23,"[7, 2, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Gabriel,Toneatti Vercelli,Brazil,137,S,22,"[7, 7, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Stelios,Stylianou,Cyprus,137,S,22,"[7, 1, 0, 7, 0, 7]"
2016,Hong Kong,602,Hong Kong,Amin,Rakhsha,Islamic Republic of Iran,137,S,22,"[7, 3, 1, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Amirmojtaba,Sabour,Islamic Republic of Iran,137,S,22,"[7, 2, 2, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Miles Yee-Cheng,Lee,New Zealand,137,S,22,"[7, 2, 0, 7, 6, 0]"
2016,Hong Kong,602,Hong Kong,Mateusz,Kobak,Poland,137,S,22,"[7, 4, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Ioan Laurenţiu,Ploscaru,Romania,137,S,22,"[7, 7, 0, 4, 4, 0]"
2016,Hong Kong,602,Hong Kong,Daniel Peter,Rutschmann,Switzerland,137,S,22,"[1, 7, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Denys,Pushkin,Ukraine,137,S,22,"[7, 1, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Arsen,Hambardzumyan,Armenia,146,B,21,"[7, 5, 0, 7, 1, 1]"
2016,Hong Kong,602,Hong Kong,Vahan,Martirosyan,Armenia,146,B,21,"[7, 0, 0, 7, 0, 7]"
2016,Hong Kong,602,Hong Kong,Sergey,Nersisyan,Armenia,146,B,21,"[7, 7, 0, 6, 1, 0]"
2016,Hong Kong,602,Hong Kong,Ilia,Kucherov,Australia,146,B,21,"[7, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Seyoon,Ragavan,Australia,146,B,21,"[7, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Ahmed Zawad,Chowdhury,Bangladesh,146,B,21,"[7, 2, 0, 7, 0, 5]"
2016,Hong Kong,602,Hong Kong,Pavel,Turek,Czech Republic,146,B,21,"[7, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Lucie,Wang,France,146,B,21,"[7, 3, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Manfred,Paul,Germany,146,B,21,"[7, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Adrian,Beker,Croatia,146,B,21,"[7, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Leon,Starešinić,Croatia,146,B,21,"[7, 3, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Henry,Jayakusuma,Indonesia,146,B,21,"[7, 3, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Sutanay,Bhattacharya,India,146,B,21,"[7, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Alireza,Hediehloo,Islamic Republic of Iran,146,B,21,"[7, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Boaz,Guberman,Israel,146,B,21,"[7, 2, 0, 7, 5, 0]"
2016,Hong Kong,602,Hong Kong,Ivan,Chan Kai Chin,Malaysia,146,B,21,"[7, 2, 0, 7, 4, 1]"
2016,Hong Kong,602,Hong Kong,Tsend-Ayush,Sosorbaram,Mongolia,146,B,21,"[7, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Levi,van de Pol,Netherlands,146,B,21,"[7, 4, 0, 6, 4, 0]"
2016,Hong Kong,602,Hong Kong,Daniel,Rojas Cruz,Peru,146,B,21,"[7, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Francisco,Proskauer Valerio,Puerto Rico,146,B,21,"[7, 0, 0, 7, 0, 7]"
2016,Hong Kong,602,Hong Kong,David Neal,Broodryk,South Africa,146,B,21,"[7, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Dennis Joaquín,Díaz Díaz,El Salvador,146,B,21,"[7, 0, 0, 7, 0, 7]"
2016,Hong Kong,602,Hong Kong,Yaroslav,Kivva,Ukraine,146,B,21,"[7, 5, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Wilson,Zhao,Australia,169,B,20,"[7, 0, 0, 7, 3, 3]"
2016,Hong Kong,602,Hong Kong,Zlatko Salko,Lagumdžija,Bosnia and Herzegovina,169,B,20,"[7, 2, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Aliaksandr,Yuran,Belarus,169,B,20,"[7, 2, 1, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Nicolás,De La Hoz,Colombia,169,B,20,"[7, 4, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Daniel,León Jiménez,Costa Rica,169,B,20,"[7, 6, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Domagoj,Bradač,Croatia,169,B,20,"[7, 0, 0, 6, 4, 3]"
2016,Hong Kong,602,Hong Kong,Zsuzsanna,Baran,Hungary,169,B,20,"[7, 3, 0, 6, 1, 3]"
2016,Hong Kong,602,Hong Kong,Dor,Mezer,Israel,169,B,20,"[7, 3, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Takuya,Inoue,Japan,169,B,20,"[5, 7, 0, 7, 0, 1]"
2016,Hong Kong,602,Hong Kong,Temirlan,Amangeldin,Kazakhstan,169,B,20,"[7, 2, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Pim,Spelier,Netherlands,169,B,20,"[7, 2, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Alzubair,Habibullah,Saudi Arabia,169,B,20,"[7, 1, 1, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Aleksa,Konstantinov,Serbia,169,B,20,"[7, 2, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Muhammad,Hanino,Syria,169,B,20,"[7, 2, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Feyza,Duman,Türkiye,169,B,20,"[7, 1, 0, 7, 2, 3]"
2016,Hong Kong,602,Hong Kong,Mahammad,Shirinov,Azerbaijan,184,B,19,"[7, 1, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Md Sabbir,Rahman,Bangladesh,184,B,19,"[7, 1, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Violeta,Naydenova,Bulgaria,184,B,19,"[7, 3, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Yahor,Dubovik,Belarus,184,B,19,"[7, 2, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Barys,Serankou,Belarus,184,B,19,"[7, 1, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Daniel,Cáceres,Colombia,184,B,19,"[2, 3, 0, 7, 7, 0]"
2016,Hong Kong,602,Hong Kong,Daniel,Puignau,Spain,184,B,19,"[7, 1, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Branko,Juran,Germany,184,B,19,"[5, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Stevans,Christian,Indonesia,184,B,19,"[7, 0, 0, 7, 0, 5]"
2016,Hong Kong,602,Hong Kong,Farbod,Ekbatani,Islamic Republic of Iran,184,B,19,"[7, 2, 0, 7, 0, 3]"
2016,Hong Kong,602,Hong Kong,Gerardo Sigfredo,Fisch Paredes,Paraguay,184,B,19,"[7, 5, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Bruno,Dias da Costa Carvalho,Portugal,184,B,19,"[1, 7, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Georgii,Veprev,Russian Federation,184,B,19,"[7, 3, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Majid,Almarhoumi,Saudi Arabia,184,B,19,"[7, 3, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Omar,Alrabiah,Saudi Arabia,184,B,19,"[7, 1, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Fabian,Jin,Switzerland,184,B,19,"[7, 3, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,David,Rusch,Switzerland,184,B,19,"[5, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Henning,Zhang,Switzerland,184,B,19,"[7, 4, 0, 6, 2, 0]"
2016,Hong Kong,602,Hong Kong,Tomáš,Sásik,Slovakia,184,B,19,"[5, 7, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Eray Ünsal,Atay,Türkiye,184,B,19,"[7, 3, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Khurshid,Juraev,Uzbekistan,184,B,19,"[7, 2, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Đức Tài,Vũ,Vietnam,184,B,19,"[7, 1, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Gledis,Kallço,Albania,206,B,18,"[7, 0, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Bruno,Perreaux,Austria,206,B,18,"[7, 0, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Atanas,Dinev,Bulgaria,206,B,18,"[7, 0, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,George Lucas,Diniz Alencar,Brazil,206,B,18,"[7, 1, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Man Yi,Kwok,Hong Kong,206,B,18,"[7, 2, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Kada,Williams,Hungary,206,B,18,"[7, 2, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Gian Cordana,Sanjaya,Indonesia,206,B,18,"[7, 3, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Madhusudhana Reddy,Pittu,India,206,B,18,"[7, 2, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Supravat,Sarkar,India,206,B,18,"[7, 2, 0, 2, 7, 0]"
2016,Hong Kong,602,Hong Kong,Pathirannahelage Mevan Niluminda,Wijewardena,Sri Lanka,206,B,18,"[7, 5, 0, 6, 0, 0]"
2016,Hong Kong,602,Hong Kong,Antanas,Kalkauskas,Lithuania,206,B,18,"[7, 2, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Houssam,El Cheairi,Morocco,206,B,18,"[7, 1, 0, 6, 4, 0]"
2016,Hong Kong,602,Hong Kong,Henry,Felén Chávez,Peru,206,B,18,"[7, 0, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Diego,Lázaro Cusihuaman,Peru,206,B,18,"[7, 0, 0, 7, 4, 0]"
2016,Hong Kong,602,Hong Kong,Igor,Medvedev,Serbia,206,B,18,"[7, 2, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Stefanie,Zbinden,Switzerland,206,B,18,"[7, 1, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Mark,Jabbour,Syria,206,B,18,"[7, 2, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Nhok Tkhai Shon,Nho,Ukraine,206,B,18,"[7, 3, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Agustín,Marchionna,Argentina,224,B,17,"[7, 3, 0, 6, 1, 0]"
2016,Hong Kong,602,Hong Kong,Narek,Khandanyan,Armenia,224,B,17,"[7, 1, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Alexander,Hein,Austria,224,B,17,"[7, 0, 0, 2, 1, 7]"
2016,Hong Kong,602,Hong Kong,Miklós Zsigmond,Horváth,Austria,224,B,17,"[7, 3, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Damien,Galant,Belgium,224,B,17,"[7, 1, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Savinien,Kreczman,Belgium,224,B,17,"[7, 1, 0, 7, 0, 2]"
2016,Hong Kong,602,Hong Kong,Tim,Santens,Belgium,224,B,17,"[1, 7, 2, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Hristo,Papazov,Bulgaria,224,B,17,"[7, 1, 2, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Illia,Pchalintsau,Belarus,224,B,17,"[7, 3, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Ruizhou,Yang,Canada,224,B,17,"[7, 2, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Alberto,Acosta Reche,Spain,224,B,17,"[7, 0, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Bambury,Henry,France,224,B,17,"[6, 2, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Rafail,Tsiamis,Greece,224,B,17,"[7, 2, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Mahbod,Majid,Islamic Republic of Iran,224,B,17,"[7, 0, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Aruzhan,Amanbayeva,Kazakhstan,224,B,17,"[7, 2, 0, 6, 2, 0]"
2016,Hong Kong,602,Hong Kong,Tan,Kin Aun,Malaysia,224,B,17,"[7, 3, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Cezar,Port,Republic of Moldova,224,B,17,"[7, 2, 0, 6, 2, 0]"
2016,Hong Kong,602,Hong Kong,Elvis Alexander,Agüero Vera,Paraguay,224,B,17,"[7, 2, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Piotr,Ambroszczyk,Poland,224,B,17,"[7, 2, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Paweł,Piwek,Poland,224,B,17,"[7, 2, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Shaden,Alshammari,Saudi Arabia,224,B,17,"[7, 2, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Ognjen,Tošić,Serbia,224,B,17,"[7, 0, 1, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Peter,Súkeník,Slovakia,224,B,17,"[7, 0, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Ghaith,Alzouhaili,Syria,224,B,17,"[6, 2, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Suchakree,Chueluecha,Thailand,224,B,17,"[7, 1, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,İhsan Mert,Atalay,Türkiye,224,B,17,"[7, 2, 0, 7, 0, 1]"
2016,Hong Kong,602,Hong Kong,Olha,Silina,Ukraine,224,B,17,"[7, 1, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Anton,Trygub,Ukraine,224,B,17,"[7, 1, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Dino Vincenso,Puppo Tito,Uruguay,224,B,17,"[7, 2, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Lucas,de Amorin,Argentina,253,B,16,"[7, 1, 1, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Michelle,Chen,Australia,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Sazid Akhter,Turzo,Bangladesh,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Tijana,Babić,Bosnia and Herzegovina,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Adisa,Bolić,Bosnia and Herzegovina,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Neira,Kurtović,Bosnia and Herzegovina,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,José Armando,Chacón Rodríguez,Costa Rica,253,B,16,"[7, 0, 0, 7, 0, 2]"
2016,Hong Kong,602,Hong Kong,Oliver,Nisumaa,Estonia,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Aleksandre,Saatashvili,Georgia,253,B,16,"[7, 1, 0, 7, 0, 1]"
2016,Hong Kong,602,Hong Kong,Susanne,Armbruster,Germany,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Georgios,Gavrilopoulos,Greece,253,B,16,"[7, 0, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Petar,Orlić,Croatia,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Anant,Mudgal,India,253,B,16,"[7, 0, 2, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Deepesh,Singhal,India,253,B,16,"[2, 0, 0, 7, 0, 7]"
2016,Hong Kong,602,Hong Kong,Liam,Hanany,Israel,253,B,16,"[7, 0, 5, 0, 4, 0]"
2016,Hong Kong,602,Hong Kong,Daniyar,Abesbek,Kazakhstan,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Doruntina,Sylejmani,Kosovo,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Deividas,Morkūnas,Lithuania,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Jonas,Pukšta,Lithuania,253,B,16,"[7, 5, 0, 4, 0, 0]"
2016,Hong Kong,602,Hong Kong,Olga,Medrano Martín del Campo,Mexico,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Purev,Batdelger,Mongolia,253,B,16,"[7, 1, 0, 7, 0, 1]"
2016,Hong Kong,602,Hong Kong,Mauricio Antonio,Rodríguez Gutiérrez,Nicaragua,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Gabriel,Visser,Netherlands,253,B,16,"[7, 4, 0, 2, 3, 0]"
2016,Hong Kong,602,Hong Kong,Yiannis,Fam,New Zealand,253,B,16,"[7, 0, 0, 4, 5, 0]"
2016,Hong Kong,602,Hong Kong,Tudor,Plopeanu,Romania,253,B,16,"[7, 0, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Nikola,Sadovek,Serbia,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Ömer,Avcı,Türkiye,253,B,16,"[7, 1, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Wemp,Pacheco,Venezuela,253,B,16,"[7, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Eduard,Gomktsyan,Armenia,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Mirali,Ahmadli,Azerbaijan,281,HM,15,"[5, 1, 0, 7, 2, 0]"
2016,Hong Kong,602,Hong Kong,Tahir,Nadirov,Azerbaijan,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,S M Nayeemul,Islam,Bangladesh,281,HM,15,"[7, 0, 0, 7, 0, 1]"
2016,Hong Kong,602,Hong Kong,Amar,Kurić,Bosnia and Herzegovina,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Luis Alejandro,Kuffner Piñeiro,Costa Rica,281,HM,15,"[7, 2, 0, 2, 0, 4]"
2016,Hong Kong,602,Hong Kong,Marios,Voskou,Cyprus,281,HM,15,"[7, 0, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Marian,Poljak,Czech Republic,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Panagiotis,Misiakos,Greece,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Andrija,Mandić,Croatia,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Robert,Sparkes,Ireland,281,HM,15,"[5, 0, 0, 7, 3, 0]"
2016,Hong Kong,602,Hong Kong,Shend,Zhjeqi,Kosovo,281,HM,15,"[7, 0, 1, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Wai Neng,Lai,Macau,281,HM,15,"[7, 0, 0, 7, 0, 1]"
2016,Hong Kong,602,Hong Kong,José Ramón,Tuirán Rangel,Mexico,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Nikola,Danevski,North Macedonia,281,HM,15,"[7, 0, 0, 7, 0, 1]"
2016,Hong Kong,602,Hong Kong,Wietze,Koops,Netherlands,281,HM,15,"[6, 2, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Reinier,Schmiermann,Netherlands,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Weronika,Wrzos-Kamińska,Norway,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Kevin,Shen,New Zealand,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Anthony,Yataco Torres,Peru,281,HM,15,"[7, 0, 0, 7, 0, 1]"
2016,Hong Kong,602,Hong Kong,Shaquille Wyan,Que,Philippines,281,HM,15,"[7, 0, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Alberto,Cavaleiro Pacheco,Portugal,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Pedro,Moreira Fernandes,Portugal,281,HM,15,"[7, 0, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Bronson,Rudner,South Africa,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Ibrahim,Abughararah,Saudi Arabia,281,HM,15,"[7, 1, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Jakob Jurij,Snoj,Slovenia,281,HM,15,"[5, 3, 0, 7, 0, 0]"
2016,Hong Kong,602,Hong Kong,Hugo,Eberhard,Sweden,281,HM,15,"[7, 0, 0, 7, 1, 0]"
2016,Hong Kong,602,Hong Kong,Treetased,Vividhwara,Thailand,281,HM,15,"[7, 1, 0, 7, 0, 0]"
